"scene_id","timestamp","lat","lon","presence_score","length_m","mmsi","matching_score","fishing_score","matched_category","year","month","month_name","source_file"
"S1A_IW_GRDH_1SDV_20260310T114224_20260310T114249_063565_07FD00_8602","2026-03-10 11:42:37 UTC","3.6650112269224593","99.54377079534297","0.986664653","16.5216274","525137020.0","0.0372199459723181","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.200638859373445","99.17548694182696","0.999789059","17.7030182","525120643.0","188.24575889206383","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.55954180367867","99.06252166004808","0.999977708","14.7992172","525132966.0","0.0747871679132564","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.497019104440638","98.86564381096801","0.999950767","20.4439487","525128222.0","50.37441169633004","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.542262039429852","99.06801923811625","0.998351336","21.2615051","525138181.0","210.61656979324488","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.309005165677112","99.1568385792752","0.999834418","16.6781902","525130181.0","27.98517254347469","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.557278827707926","99.07593586347583","0.999992847","26.3698406","525139352.0","2.5462520606374577","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","5.095392435171893","98.04419280901315","0.987563252","18.5358925","525137044.0","63.67226413046392","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2","2026-03-10 11:43:02 UTC","4.505886873588151","99.01914879918195","0.999830127","13.0673294","525138138.0","63.191421846270565","0.960768","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260310T204549_20260310T204614_063570_07FD3D_53D6","2026-03-10 20:46:02 UTC","-2.373650447508259","132.95130825652623","0.999967217","21.9775181","525007349.0","99.01844166995792","0.574","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840","2026-03-12 11:25:37 UTC","0.9681164384654812","104.20641413051077","0.990291178","22.9919682","525110112.0","267.4444485413015","0.6974115","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840","2026-03-12 11:25:37 UTC","1.1686509080877985","103.4898516007509","0.991256833","208.890381","525127888.0","0.0158967973062489","0.012883","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA","2026-03-13 10:26:53 UTC","-2.840297792504901","118.51963329730054","0.995292783","260.575165","440099000.0","0.89154287212578","0.012883","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260313T211004_20260313T211029_063614_07FEE6_5BFD","2026-03-13 21:10:17 UTC","-1.3461347563421624","127.46835386492056","0.999279082","42.8471718","525900700.0","13.74214004130972","0.084744","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828","2026-03-14 09:28:16 UTC","-7.251632978063386","133.2252828029038","0.997541666","20.9684505","525101197.0","1.4153095438237695","0.4256155","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828","2026-03-14 09:28:16 UTC","-6.158791881567179","133.57501640117752","0.994971275","20.9597645","525800317.0","3.431391477394462","0.3478465","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T092920_20260314T092945_063621_07FF2B_2822","2026-03-14 09:29:33 UTC","-2.3767897910497258","133.19484560166785","0.998676479","31.3020821","525007349.0","0.3804606749329358","0.4554034999999999","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T110659_20260314T110724_063622_07FF38_5352","2026-03-14 11:07:12 UTC","-5.8958718137246215","109.64721765331493","0.99992013","14.6390076","525501114.0","0.0103349965809933","0.7370565","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681","2026-03-14 20:15:02 UTC","-9.63313216789698","139.6878715054906","0.999952435","23.1484814","525800724.0","9.780845153153518","0.6508435","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681","2026-03-14 20:15:02 UTC","-9.862255805135764","139.97275490003","0.99994421","16.6987705","525800457.0","0.3001301415592641","0.6766065","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681","2026-03-14 20:15:02 UTC","-9.617077890314183","139.6462266469248","0.999905705","20.9059219","525800725.0","49.820618918101566","0.676164","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681","2026-03-14 20:15:02 UTC","-9.382117462026825","139.99369543251171","0.999864101","15.7195606","525800638.0","0.0156673763890043","0.3721915","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201449_20260314T201514_063628_07FF6E_3681","2026-03-14 20:15:02 UTC","-9.552696659562123","139.55665373325132","0.999868751","20.8338909","525201645.0","5.88510712850761","0.4358425","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9","2026-03-14 20:15:27 UTC","-10.459774768769634","139.6275544483972","0.999986529","15.7034359","525005371.0","0.0390428775007873","0.85379","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9","2026-03-14 20:15:27 UTC","-10.49500072478092","139.55787411420687","0.999996781","18.0244942","525800252.0","0.1744203553642811","0.7933275","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9","2026-03-14 20:15:27 UTC","-10.38927111230937","139.63297769488173","0.999979258","15.4298229","525005891.0","0.0672516138197357","0.89801","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9","2026-03-14 20:15:27 UTC","-10.432262327516368","139.60091173502877","0.999992847","17.7636108","525005447.0","0.0356361677272155","0.8566549999999999","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9","2026-03-14 20:15:27 UTC","-10.285905378339994","139.6725931185246","0.999995351","21.0484085","525900981.0","0.0117441712895948","0.881682","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644","2026-03-14 21:51:20 UTC","-1.1204300085167898","117.24634524332296","0.999826491","80.7648849","525200965.0","0.0986459975442639","0.075072","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644","2026-03-14 21:51:20 UTC","-0.3112505720623465","117.51249436378916","0.998529434","109.607956","525300305.0","0.0755803935705752","0.0331825","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644","2026-03-14 21:51:20 UTC","-0.2382910764555137","117.63016481882823","0.998969197","112.034019","525500827.0","79.16802144600753","0.012883","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T215132_20260314T215157_063629_07FF74_1EEF","2026-03-14 21:51:45 UTC","-2.081100994573348","116.44027585933888","0.998548567","62.6583786","525007288.0","10.043236003439132","0.1787015","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
"S1A_IW_GRDH_1SDV_20260314T215157_20260314T215222_063629_07FF74_44F3","2026-03-14 21:52:10 UTC","-3.2299734501319084","116.3313607513396","0.999461114","24.5118713","525005293.0","353.19062608449565","0.6738789999999998","fishing","2026","3","Maret","sar_vessel_detections_pipev4_202603.csv"
